metric,model,n_train,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws,fixed_mean,tuned_mean,relative_change,significant_shift
mean_q,set_transformer,360,tuned - fixed,50,-0.02756547579938287,0.10495895674127736,0.014843438011604544,-0.057394481222179106,0.0022635296234133663,-0.08766598610272971,0.03253503450396397,0.95,4.048961585338955,10000,0.10202063649321319,0.07445516069383033,-0.27019509725580504,False
crps_game_equal,set_transformer,360,tuned - fixed,50,-9.281525901479008e-05,9.525945812868445e-05,1.3471721762989751e-05,-0.00011988769743562359,-6.574282059395658e-05,-0.00014736174292151038,-3.8268775108069797e-05,0.95,4.048961585338955,10000,0.012483545806857526,0.012390730547842734,-0.00743500768538089,True
coverage_game_equal,set_transformer,360,tuned - fixed,50,0.000999554998712786,0.007524847018655026,0.0010641740708564687,-0.0011389828592659379,0.0031380928566915097,-0.0033092449342988313,0.005308354931724403,0.95,4.048961585338955,10000,0.926027246312318,0.927026801311031,0.0010794012840262257,False
mean_width_game_equal,set_transformer,360,tuned - fixed,50,-0.23259055908899573,0.6622208361205721,0.09365216877277639,-0.4207916381109708,-0.04438948006702065,-0.6117845928336478,0.14660347465565637,0.95,4.048961585338955,10000,14.536530250921846,14.30393969183285,-0.016000417917765887,False
mean_width_inclusive_game_equal,set_transformer,360,tuned - fixed,50,-0.23259055908899579,0.6622208361205723,0.0936521687727764,-0.42079163811097087,-0.044389480067020676,-0.6117845928336479,0.14660347465565637,0.95,4.048961585338955,10000,15.536530250921846,15.30393969183285,-0.014970560049931048,False
crps,zoo_cnn,360,tuned - fixed,50,-0.000142104427669787,0.00026352581220394117,3.726817776541989e-05,-0.0002169976347417162,-6.721122059785782e-05,-0.0002930018477975555,8.792992457981499e-06,0.95,4.048961585338955,10000,0.012938912017983336,0.012796807590313548,-0.010982718444354602,False
coverage,zoo_cnn,360,tuned - fixed,50,0.0010072208358985568,0.004283349733756116,0.0006057571285865085,-0.0002100936878241858,0.0022245353596212995,-0.0014454665077934458,0.0034599081795905597,0.95,4.048961585338955,10000,0.9179524891625128,0.9189597099984114,0.0010972472407776651,False
mean_width,zoo_cnn,360,tuned - fixed,50,-0.05995778026420087,0.4369028372053542,0.06178739178150964,-0.18412419259200472,0.06420863206360297,-0.31013255604582124,0.19021699551741952,0.95,4.048961585338955,10000,13.956052161022196,13.896094380757996,-0.004296184878962887,False
mean_width_inclusive,zoo_cnn,360,tuned - fixed,50,-0.05995778026420087,0.4369028372053541,0.061787391781509625,-0.1841241925920047,0.06420863206360294,-0.31013255604582124,0.19021699551741947,0.95,4.048961585338955,10000,14.956052161022196,14.896094380757996,-0.004008930941044736,False
mean_q,zoo_cnn,360,tuned - fixed,50,-0.03418536700155443,0.34404123976993417,0.04865477872982947,-0.13196080537657207,0.0635900713734632,-0.23118669702180084,0.162815963018692,0.95,4.048961585338955,10000,0.44109980717704944,0.406914440175495,-0.07750029912806797,False
crps_game_equal,zoo_cnn,360,tuned - fixed,50,-0.00014088802323576264,0.00026014903430151816,3.679062925474705e-05,-0.00021482156064737647,-6.695448582414878e-05,-0.000289851867788681,8.075821317155718e-06,0.95,4.048961585338955,10000,0.01290461943753994,0.012763731414304178,-0.010917642625393121,False
coverage_game_equal,zoo_cnn,360,tuned - fixed,50,0.0010078578292339424,0.004406844284457162,0.0006232218954345676,-0.000244553457422788,0.0022602691158906726,-0.001515543684522753,0.0035312593429906378,0.95,4.048961585338955,10000,0.9180942146505336,0.9191020724797674,0.001097771680891788,False
mean_width_game_equal,zoo_cnn,360,tuned - fixed,50,-0.0580668438880145,0.4380226419997306,0.06194575609425139,-0.18255150121673108,0.06641781344070206,-0.3088828306884148,0.19274914291238585,0.95,4.048961585338955,10000,13.980608998460395,13.922542154572382,-0.004153384440864419,False
mean_width_inclusive_game_equal,zoo_cnn,360,tuned - fixed,50,-0.05806684388801425,0.43802264199973084,0.061945756094251424,-0.1825515012167309,0.06641781344070238,-0.30888283068841477,0.19274914291238626,0.95,4.048961585338955,10000,14.980608998460395,14.922542154572382,-0.003876133733547279,False
